Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue,Cost,Profit
317,2023-05-11,1028,Monitor,Electronics,West,5,1390.27,6951.35,4938.37,2012.98
318,2023-01-12,1010,Monitor,Electronics,East,1,1129.6,1129.6,707.42,422.18
319,2023-04-16,1188,Phone,Electronics,South,1,1194.83,1194.83,863.04,331.79
320,2023-02-27,1097,Keyboard,Accessories,East,4,128.49,513.96,296.58,217.38
321,2023-03-22,1023,Headphones,Accessories,South,5,1170.03,5850.15,4185.97,1664.18
322,2023-08-29,1039,Keyboard,Accessories,East,1,98.64,98.64,60.15,38.49
323,2023-05-04,1098,Laptop,Electronics,North,1,647.59,647.59,475.09,172.5
324,2023-03-13,1110,Keyboard,Accessories,South,3,884.53,2653.59,1804.7,848.89
325,2023-11-10,1109,Tablet,Electronics,North,1,556.12,556.12,279.97,276.15
326,2023-10-09,1179,Monitor,Electronics,South,1,693.49,693.49,522.01,171.48
327,2023-04-24,1030,Monitor,Electronics,West,4,916.91,3667.64,2396.35,1271.29
328,2023-06-07,1008,Laptop,Electronics,West,2,1137.15,2274.3,1786.02,488.28
329,2023-09-19,1022,Laptop,Electronics,North,4,781.59,3126.36,2181.3,945.06
330,2023-11-08,1147,Phone,Electronics,East,2,973.13,1946.26,984.66,961.6
331,2023-07-04,1026,Tablet,Electronics,North,3,1488.9,4466.7,3565.55,901.15
332,2023-03-01,1024,Keyboard,Accessories,North,2,213.15,426.3,309.2,117.1
333,2023-05-26,1197,Keyboard,Accessories,West,1,686.55,686.55,505.29,181.26
334,2023-10-29,1024,Headphones,Accessories,East,2,358.81,717.62,471.81,245.81
335,2023-09-19,1100,Headphones,Accessories,North,5,1300.32,6501.6,4539.81,1961.79
336,2023-04-27,1022,Monitor,Electronics,East,1,587.0,587.0,366.9,220.1
337,2023-05-06,1014,Tablet,Electronics,West,5,256.45,1282.25,801.88,480.37
338,2023-08-15,1061,Tablet,Electronics,East,4,155.31,621.24,459.21,162.03
339,2023-03-31,1126,Phone,Electronics,North,2,165.96,331.92,170.81,161.11
340,2023-01-31,1095,Tablet,Electronics,West,3,851.74,2555.22,1729.37,825.85
341,2023-06-17,1095,Headphones,Accessories,North,3,374.57,1123.71,683.33,440.38
342,2023-07-28,1195,Headphones,Accessories,West,3,785.47,2356.41,1307.71,1048.7
343,2023-03-09,1033,Phone,Electronics,East,5,543.03,2715.15,2052.68,662.47
344,2023-10-15,1143,Monitor,Electronics,South,4,269.45,1077.8,646.03,431.77
345,2023-05-30,1138,Monitor,Electronics,South,4,1090.65,4362.6,3390.15,972.45
346,2023-02-14,1183,Laptop,Electronics,West,2,565.74,1131.48,867.78,263.7
347,2023-09-08,1160,Mouse,Accessories,North,5,1478.5,7392.5,4186.0,3206.5
348,2023-02-08,1192,Laptop,Electronics,South,2,822.41,1644.82,1224.62,420.2
349,2023-05-10,1124,Mouse,Accessories,East,1,56.46,56.46,34.3,22.16
350,2023-06-22,1095,Monitor,Electronics,West,1,86.7,86.7,49.99,36.71
351,2023-09-09,1054,Tablet,Electronics,East,3,1147.61,3442.83,2507.63,935.2
352,2023-04-03,1034,Keyboard,Accessories,North,4,755.16,3020.64,1826.59,1194.05
353,2023-03-12,1096,Laptop,Electronics,East,2,1297.98,2595.96,1432.76,1163.2
354,2023-01-28,1189,Tablet,Electronics,North,2,129.54,259.08,183.46,75.62
355,2023-12-24,1098,Monitor,Electronics,South,4,1491.53,5966.12,4145.76,1820.36
356,2023-01-11,1021,Keyboard,Accessories,West,3,1387.53,4162.59,2884.95,1277.64
357,2023-12-27,1108,Phone,Electronics,East,3,1223.57,3670.71,2309.33,1361.38
358,2023-07-25,1114,Keyboard,Accessories,East,5,1474.42,7372.1,4520.65,2851.45
359,2023-12-31,1061,Laptop,Electronics,East,4,80.15,320.6,210.62,109.98
360,2023-03-15,1176,Tablet,Electronics,South,2,531.49,1062.98,575.24,487.74
361,2023-06-15,1194,Mouse,Accessories,South,5,187.41,937.05,608.8,328.25
362,2023-06-20,1149,Keyboard,Accessories,West,2,450.94,901.88,599.55,302.33
363,2023-01-15,1030,Tablet,Electronics,North,5,931.52,4657.6,3671.7,985.9
364,2023-03-24,1034,Tablet,Electronics,North,1,1238.7,1238.7,860.04,378.66
365,2023-09-11,1041,Headphones,Accessories,West,2,850.03,1700.06,1312.58,387.48
366,2023-03-25,1073,Monitor,Electronics,East,3,679.5,2038.5,1411.69,626.81
367,2023-09-14,1076,Mouse,Accessories,South,3,790.46,2371.38,1429.67,941.71
368,2023-12-29,1152,Mouse,Accessories,North,3,607.85,1823.55,1415.45,408.1
369,2023-06-23,1183,Laptop,Electronics,West,5,978.92,4894.6,3865.39,1029.21
370,2023-09-13,1164,Laptop,Electronics,East,1,1235.26,1235.26,770.7,464.56
371,2023-03-24,1193,Monitor,Electronics,North,4,1088.4,4353.6,2434.52,1919.08
372,2023-06-30,1112,Headphones,Accessories,West,5,1254.7,6273.5,4744.79,1528.71
373,2023-08-27,1071,Monitor,Electronics,West,2,638.79,1277.58,768.71,508.87
374,2023-10-18,1033,Tablet,Electronics,North,3,1052.78,3158.34,2204.85,953.49
375,2023-06-09,1196,Headphones,Accessories,East,4,342.16,1368.64,852.29,516.35
376,2023-08-15,1093,Mouse,Accessories,West,2,567.1,1134.2,668.49,465.71
377,2023-04-09,1114,Monitor,Electronics,South,4,418.89,1675.56,1024.99,650.57
378,2023-04-17,1036,Phone,Electronics,North,1,1053.81,1053.81,814.68,239.13
379,2023-05-08,1042,Keyboard,Accessories,South,5,1025.88,5129.4,3221.84,1907.56
380,2023-08-22,1137,Monitor,Electronics,North,1,151.03,151.03,100.01,51.02
381,2023-02-19,1060,Monitor,Electronics,West,3,518.97,1556.91,1231.76,325.15
382,2023-09-08,1076,Tablet,Electronics,East,5,1076.13,5380.65,3210.04,2170.61
383,2023-11-11,1108,Keyboard,Accessories,South,4,253.75,1015.0,515.38,499.62
384,2023-05-07,1008,Keyboard,Accessories,West,1,870.24,870.24,485.38,384.86
385,2023-10-23,1020,Mouse,Accessories,North,4,427.1,1708.4,1008.52,699.88
386,2023-12-17,1067,Laptop,Electronics,West,5,254.78,1273.9,975.64,298.26
387,2023-10-09,1188,Keyboard,Accessories,South,4,602.03,2408.12,1238.76,1169.36
388,2023-08-06,1188,Tablet,Electronics,North,5,576.22,2881.1,1779.53,1101.57
389,2023-05-21,1105,Monitor,Electronics,East,5,848.92,4244.6,2842.93,1401.67
390,2023-11-02,1098,Mouse,Accessories,South,5,1023.47,5117.35,2660.45,2456.9
391,2023-04-30,1098,Mouse,Accessories,West,5,1052.45,5262.25,3393.95,1868.3
392,2023-04-17,1084,Keyboard,Accessories,North,1,1324.49,1324.49,782.75,541.74
393,2023-03-14,1135,Monitor,Electronics,North,5,305.34,1526.7,819.84,706.86
394,2023-10-28,1161,Phone,Electronics,North,4,559.07,2236.28,1499.95,736.33
395,2023-01-18,1120,Headphones,Accessories,West,5,21.95,109.75,72.48,37.27
396,2023-07-30,1002,Keyboard,Accessories,West,1,382.62,382.62,215.65,166.97
397,2023-10-08,1050,Keyboard,Accessories,North,2,78.19,156.38,82.37,74.01
398,2023-09-22,1002,Mouse,Accessories,East,2,952.57,1905.14,1234.68,670.46
399,2023-11-12,1012,Laptop,Electronics,North,2,1124.73,2249.46,1442.14,807.32
400,2023-02-02,1047,Keyboard,Accessories,East,4,90.55,362.2,244.6,117.6
401,2023-08-12,1060,Laptop,Electronics,North,4,1454.78,5819.12,3738.58,2080.54
402,2023-10-14,1168,Mouse,Accessories,South,3,515.39,1546.17,791.8,754.37
403,2023-02-04,1127,Headphones,Accessories,South,4,1489.92,5959.68,3113.5,2846.18
404,2023-07-17,1112,Keyboard,Accessories,North,2,574.88,1149.76,773.67,376.09
405,2023-02-17,1031,Headphones,Accessories,West,1,1255.05,1255.05,697.54,557.51
406,2023-12-20,1026,Laptop,Electronics,East,3,465.66,1396.98,992.89,404.09
407,2023-11-17,1042,Monitor,Electronics,North,5,969.76,4848.8,3262.06,1586.74
408,2023-03-20,1124,Keyboard,Accessories,East,1,461.25,461.25,340.05,121.2
409,2023-02-01,1101,Tablet,Electronics,South,3,436.79,1310.37,1022.7,287.67
410,2023-07-20,1140,Monitor,Electronics,North,2,1238.16,2476.32,1555.42,920.9
411,2023-06-30,1068,Laptop,Electronics,East,4,112.28,449.12,300.88,148.24
412,2023-03-15,1024,Laptop,Electronics,North,3,1105.65,3316.95,2461.43,855.52
413,2023-03-05,1011,Mouse,Accessories,West,3,246.13,738.39,426.59,311.8
414,2023-08-11,1154,Tablet,Electronics,West,3,536.74,1610.22,903.45,706.77
415,2023-07-10,1070,Headphones,Accessories,South,1,924.42,924.42,676.3,248.12
416,2023-11-13,1167,Tablet,Electronics,North,3,102.63,307.89,194.75,113.14
417,2023-11-14,1042,Mouse,Accessories,South,3,1451.88,4355.64,3086.51,1269.13
418,2023-09-15,1047,Mouse,Accessories,South,5,1077.89,5389.45,3969.29,1420.16
419,2023-11-10,1043,Laptop,Electronics,North,2,714.7,1429.4,836.64,592.76
420,2023-08-26,1109,Keyboard,Accessories,South,5,603.78,3018.9,1544.93,1473.97
421,2023-01-23,1069,Headphones,Accessories,North,3,405.96,1217.88,661.67,556.21
422,2023-01-08,1123,Headphones,Accessories,West,3,799.38,2398.14,1512.76,885.38
423,2023-04-25,1060,Keyboard,Accessories,North,5,816.14,4080.7,3063.09,1017.61
424,2023-05-19,1074,Keyboard,Accessories,North,5,453.46,2267.3,1527.05,740.25
425,2023-04-13,1095,Laptop,Electronics,North,5,878.45,4392.25,2917.14,1475.11
426,2023-10-03,1027,Keyboard,Accessories,North,5,204.59,1022.95,668.23,354.72
427,2023-08-09,1199,Phone,Electronics,West,3,865.82,2597.46,1741.08,856.38
428,2023-02-20,1140,Tablet,Electronics,North,1,1122.55,1122.55,722.13,400.42
429,2023-08-12,1034,Phone,Electronics,North,3,20.4,61.2,42.64,18.56
430,2023-11-05,1015,Laptop,Electronics,South,3,1359.02,4077.06,2394.85,1682.21
431,2023-01-02,1071,Mouse,Accessories,North,2,1424.93,2849.86,1662.23,1187.63
432,2023-11-11,1024,Monitor,Electronics,South,1,1481.52,1481.52,901.17,580.35
433,2023-05-11,1112,Monitor,Electronics,South,5,308.94,1544.7,1105.02,439.68
434,2023-07-08,1026,Headphones,Accessories,East,4,1098.6,4394.4,2381.53,2012.87
435,2023-09-28,1192,Mouse,Accessories,West,4,1041.46,4165.84,2990.77,1175.07
436,2023-04-26,1130,Mouse,Accessories,North,5,722.33,3611.65,2886.66,724.99
437,2023-11-11,1162,Phone,Electronics,North,1,200.67,200.67,146.2,54.47
438,2023-05-27,1009,Tablet,Electronics,East,3,133.15,399.45,271.85,127.6
439,2023-09-08,1138,Monitor,Electronics,South,3,284.41,853.23,584.29,268.94
440,2023-02-09,1042,Monitor,Electronics,West,4,1145.58,4582.32,2748.32,1834.0
441,2023-11-26,1050,Tablet,Electronics,South,3,160.43,481.29,347.32,133.97
442,2023-01-12,1116,Tablet,Electronics,South,3,867.33,2601.99,1737.37,864.62
443,2023-12-11,1150,Monitor,Electronics,South,5,1335.35,6676.75,3512.73,3164.02
444,2023-01-24,1055,Keyboard,Accessories,West,4,871.75,3487.0,2679.74,807.26
445,2023-01-04,1068,Laptop,Electronics,North,2,766.03,1532.06,1125.65,406.41
446,2023-09-18,1028,Monitor,Electronics,West,2,1341.92,2683.84,1866.44,817.4
447,2023-04-22,1083,Laptop,Electronics,West,4,915.47,3661.88,1931.27,1730.61
448,2023-04-21,1098,Keyboard,Accessories,West,1,527.2,527.2,345.16,182.04
449,2023-09-29,1034,Laptop,Electronics,West,1,468.24,468.24,331.21,137.03
450,2023-03-01,1060,Keyboard,Accessories,West,1,368.92,368.92,292.52,76.4
451,2023-10-20,1127,Monitor,Electronics,West,4,151.74,606.96,359.68,247.28
452,2023-02-08,1127,Laptop,Electronics,East,3,266.84,800.52,498.58,301.94
453,2023-10-29,1188,Keyboard,Accessories,West,3,1477.0,4431.0,2364.71,2066.29
454,2023-01-02,1199,Tablet,Electronics,East,5,685.73,3428.65,1998.08,1430.57
455,2023-03-05,1178,Phone,Electronics,North,4,237.57,950.28,505.69,444.59
456,2023-04-23,1041,Tablet,Electronics,North,3,750.69,2252.07,1730.61,521.46
457,2023-03-26,1129,Headphones,Accessories,North,4,821.31,3285.24,2573.52,711.72
458,2023-12-10,1004,Monitor,Electronics,East,5,209.58,1047.9,681.48,366.42
459,2023-11-16,1114,Headphones,Accessories,North,1,82.66,82.66,45.2,37.46
460,2023-07-08,1055,Headphones,Accessories,North,4,402.94,1611.76,876.38,735.38
461,2023-01-07,1126,Keyboard,Accessories,North,4,569.27,2277.08,1793.92,483.16
462,2023-10-11,1051,Monitor,Electronics,South,5,1465.59,7327.95,4132.04,3195.91
463,2023-05-02,1194,Monitor,Electronics,South,3,364.19,1092.57,756.16,336.41
464,2023-03-24,1042,Tablet,Electronics,West,3,1439.34,4318.02,2593.97,1724.05
465,2023-09-13,1075,Phone,Electronics,North,4,660.66,2642.64,1519.38,1123.26
466,2023-11-18,1023,Phone,Electronics,East,3,434.91,1304.73,685.04,619.69
467,2023-04-09,1035,Phone,Electronics,East,4,1025.99,4103.96,2694.12,1409.84
468,2023-03-25,1020,Headphones,Accessories,East,5,159.59,797.95,582.77,215.18
469,2023-01-13,1106,Laptop,Electronics,South,2,136.4,272.8,200.24,72.56
470,2023-10-31,1159,Monitor,Electronics,South,4,308.29,1233.16,864.49,368.67
471,2023-08-23,1037,Monitor,Electronics,East,4,424.21,1696.84,1294.39,402.45
472,2023-12-26,1001,Keyboard,Accessories,East,3,1121.94,3365.82,2104.36,1261.46
473,2023-11-04,1048,Laptop,Electronics,East,5,1174.3,5871.5,3274.04,2597.46
474,2023-12-14,1010,Laptop,Electronics,East,1,1168.27,1168.27,786.14,382.13
475,2023-07-11,1046,Tablet,Electronics,West,5,182.44,912.2,629.92,282.28
476,2023-06-11,1049,Keyboard,Accessories,East,5,1299.07,6495.35,4531.04,1964.31
477,2023-02-28,1015,Tablet,Electronics,East,4,136.29,545.16,293.64,251.52
478,2023-11-10,1157,Keyboard,Accessories,North,2,555.6,1111.2,846.86,264.34
479,2023-03-10,1146,Keyboard,Accessories,West,4,1027.44,4109.76,2124.6,1985.16
480,2023-03-11,1145,Phone,Electronics,West,1,586.8,586.8,396.92,189.88
481,2023-10-31,1175,Headphones,Accessories,East,5,465.27,2326.35,1273.19,1053.16
482,2023-03-25,1034,Headphones,Accessories,South,5,1297.49,6487.45,4488.19,1999.26
483,2023-08-07,1023,Monitor,Electronics,North,4,773.78,3095.12,1707.68,1387.44
484,2023-08-11,1145,Tablet,Electronics,East,3,546.8,1640.4,906.19,734.21
485,2023-02-09,1048,Headphones,Accessories,West,4,1171.6,4686.4,3334.89,1351.51
486,2023-02-20,1009,Keyboard,Accessories,North,5,948.77,4743.85,3334.26,1409.59
487,2023-08-03,1060,Phone,Electronics,West,4,955.01,3820.04,2431.26,1388.78
488,2023-07-24,1035,Keyboard,Accessories,West,1,1326.01,1326.01,927.08,398.93
489,2023-07-30,1073,Mouse,Accessories,South,1,856.85,856.85,430.41,426.44
490,2023-12-11,1164,Monitor,Electronics,South,1,1192.99,1192.99,910.47,282.52
491,2023-05-28,1043,Headphones,Accessories,South,5,945.84,4729.2,3134.08,1595.12
492,2023-09-09,1191,Tablet,Electronics,West,1,969.13,969.13,620.34,348.79
493,2023-01-11,1136,Phone,Electronics,South,5,1155.47,5777.35,3575.18,2202.17
494,2023-07-09,1125,Phone,Electronics,North,3,1116.43,3349.29,2007.42,1341.87
495,2023-04-16,1032,Laptop,Electronics,South,2,1297.6,2595.2,1492.96,1102.24
496,2023-03-29,1150,Monitor,Electronics,East,4,1136.88,4547.52,2771.73,1775.79
497,2023-05-08,1151,Monitor,Electronics,East,2,238.03,476.06,298.29,177.77
498,2023-08-02,1126,Tablet,Electronics,South,1,74.61,74.61,47.33,27.28
499,2023-09-11,1145,Headphones,Accessories,South,5,1117.56,5587.8,3767.57,1820.23
500,2023-07-20,1039,Tablet,Electronics,North,2,579.96,1159.92,752.54,407.38
501,2023-04-25,1156,Headphones,Accessories,South,4,202.13,808.52,426.82,381.7
502,2023-11-11,1109,Phone,Electronics,North,5,112.62,563.1,445.97,117.13
503,2023-11-25,1194,Headphones,Accessories,East,3,956.19,2868.57,1714.25,1154.32
504,2023-06-24,1070,Mouse,Accessories,South,1,369.08,369.08,239.24,129.84
505,2023-06-20,1072,Phone,Electronics,South,3,819.54,2458.62,1496.6,962.02
506,2023-12-18,1056,Laptop,Electronics,East,2,131.17,262.34,150.18,112.16
507,2023-02-20,1116,Headphones,Accessories,South,1,1415.17,1415.17,884.81,530.36
508,2023-12-28,1078,Headphones,Accessories,East,5,1174.16,5870.8,4305.97,1564.83
509,2023-09-14,1146,Headphones,Accessories,East,2,864.92,1729.84,1113.75,616.09
510,2023-07-23,1175,Tablet,Electronics,West,5,502.28,2511.4,1995.15,516.25
511,2023-03-15,1134,Mouse,Accessories,West,5,169.99,849.95,556.94,293.01
512,2023-06-21,1176,Mouse,Accessories,West,1,909.87,909.87,669.76,240.11
513,2023-06-15,1152,Monitor,Electronics,North,1,341.79,341.79,271.88,69.91
514,2023-03-11,1196,Monitor,Electronics,West,5,28.43,142.15,110.27,31.88
515,2023-04-11,1021,Laptop,Electronics,North,1,1438.34,1438.34,724.03,714.31
516,2023-06-22,1054,Phone,Electronics,North,2,446.46,892.92,456.62,436.3
517,2023-12-04,1026,Laptop,Electronics,East,2,545.72,1091.44,784.03,307.41
518,2023-09-04,1007,Headphones,Accessories,West,3,564.52,1693.56,1254.6,438.96
519,2023-10-05,1040,Phone,Electronics,South,2,457.41,914.82,728.49,186.33
520,2023-11-04,1127,Mouse,Accessories,North,5,144.24,721.2,451.84,269.36
521,2023-07-11,1012,Keyboard,Accessories,East,3,785.33,2355.99,1879.05,476.94
522,2023-04-26,1153,Phone,Electronics,South,2,520.52,1041.04,575.48,465.56
523,2023-01-14,1168,Headphones,Accessories,South,1,1420.47,1420.47,743.24,677.23
524,2023-08-10,1170,Headphones,Accessories,West,1,886.53,886.53,519.51,367.02
525,2023-12-01,1083,Headphones,Accessories,South,5,502.74,2513.7,1850.3,663.4
526,2023-11-13,1007,Keyboard,Accessories,West,3,418.54,1255.62,878.34,377.28
527,2023-09-27,1121,Headphones,Accessories,South,5,423.65,2118.25,1684.29,433.96
528,2023-05-14,1128,Headphones,Accessories,South,4,119.84,479.36,263.79,215.57
529,2023-05-22,1072,Mouse,Accessories,West,4,761.67,3046.68,2165.62,881.06
530,2023-12-09,1084,Keyboard,Accessories,East,4,130.67,522.68,395.36,127.32
531,2023-06-07,1144,Keyboard,Accessories,South,1,881.47,881.47,656.63,224.84
532,2023-12-28,1020,Mouse,Accessories,West,5,66.2,331.0,206.9,124.1
533,2023-03-14,1007,Headphones,Accessories,North,3,1166.19,3498.57,2406.39,1092.18
534,2023-04-13,1091,Monitor,Electronics,South,2,968.58,1937.16,1510.67,426.49
535,2023-05-18,1147,Mouse,Accessories,North,2,979.2,1958.4,1146.39,812.01
536,2023-04-14,1030,Laptop,Electronics,East,3,1289.32,3867.96,2520.1,1347.86
537,2023-05-26,1143,Tablet,Electronics,East,4,1326.41,5305.64,3309.68,1995.96
538,2023-12-06,1072,Monitor,Electronics,South,1,336.95,336.95,175.54,161.41
539,2023-05-02,1163,Tablet,Electronics,South,5,135.49,677.45,488.52,188.93
540,2023-12-07,1003,Phone,Electronics,West,1,1407.36,1407.36,1006.25,401.11
541,2023-07-15,1108,Phone,Electronics,South,1,1287.33,1287.33,1012.21,275.12
542,2023-08-28,1182,Tablet,Electronics,West,2,91.24,182.48,101.03,81.45
543,2023-05-07,1167,Phone,Electronics,East,3,399.82,1199.46,943.66,255.8
544,2023-01-09,1118,Keyboard,Accessories,West,5,206.63,1033.15,762.5,270.65
545,2023-10-25,1133,Mouse,Accessories,South,3,50.82,152.46,84.91,67.55
546,2023-08-11,1092,Keyboard,Accessories,East,2,1192.64,2385.28,1365.53,1019.75
547,2023-06-05,1136,Phone,Electronics,South,1,1215.69,1215.69,870.47,345.22
548,2023-08-10,1048,Tablet,Electronics,West,2,1086.13,2172.26,1280.18,892.08
549,2023-07-03,1103,Monitor,Electronics,North,3,59.09,177.27,130.99,46.28
550,2023-03-25,1195,Mouse,Accessories,West,3,579.78,1739.34,1205.11,534.23
551,2023-06-09,1022,Laptop,Electronics,North,1,1333.01,1333.01,958.1,374.91
552,2023-02-18,1084,Laptop,Electronics,West,4,773.84,3095.36,2377.27,718.09
553,2023-07-08,1055,Laptop,Electronics,West,4,642.51,2570.04,1782.88,787.16
554,2023-08-24,1153,Laptop,Electronics,West,5,634.89,3174.45,2150.58,1023.87
555,2023-11-13,1017,Mouse,Accessories,North,1,599.62,599.62,367.73,231.89
556,2023-10-22,1188,Tablet,Electronics,North,1,831.74,831.74,528.87,302.87
557,2023-05-25,1101,Headphones,Accessories,South,2,1259.17,2518.34,1277.44,1240.9
558,2023-09-06,1145,Mouse,Accessories,South,2,194.58,389.16,273.44,115.72
559,2023-05-01,1075,Monitor,Electronics,East,5,1401.58,7007.9,3816.22,3191.68
560,2023-04-01,1025,Mouse,Accessories,North,2,250.38,500.76,277.5,223.26
561,2023-03-22,1161,Mouse,Accessories,North,4,685.84,2743.36,1691.98,1051.38
562,2023-04-14,1096,Laptop,Electronics,East,1,864.14,864.14,440.49,423.65
563,2023-11-23,1042,Keyboard,Accessories,North,1,554.15,554.15,277.08,277.07
564,2023-02-18,1101,Phone,Electronics,West,2,967.64,1935.28,1163.06,772.22
565,2023-02-08,1094,Tablet,Electronics,South,1,1384.77,1384.77,782.41,602.36
566,2023-03-01,1006,Mouse,Accessories,West,5,884.99,4424.95,2239.29,2185.66
567,2023-03-19,1080,Mouse,Accessories,North,5,46.87,234.35,136.87,97.48
568,2023-03-16,1015,Monitor,Electronics,West,5,755.02,3775.1,2243.84,1531.26
569,2023-04-09,1192,Headphones,Accessories,West,1,857.43,857.43,625.05,232.38
570,2023-12-12,1160,Mouse,Accessories,South,4,960.43,3841.72,2969.07,872.65
571,2023-04-09,1113,Keyboard,Accessories,East,2,754.69,1509.38,1006.65,502.73
572,2023-08-24,1128,Tablet,Electronics,East,4,1213.83,4855.32,3331.04,1524.28
573,2023-08-14,1024,Monitor,Electronics,North,1,1113.83,1113.83,656.05,457.78
574,2023-04-04,1030,Monitor,Electronics,North,4,675.77,2703.08,1813.8,889.28
575,2023-03-05,1014,Laptop,Electronics,South,5,55.37,276.85,171.46,105.39
576,2023-12-24,1026,Monitor,Electronics,North,1,679.07,679.07,543.01,136.06
577,2023-07-17,1046,Mouse,Accessories,North,2,797.49,1594.98,1044.06,550.92
578,2023-02-03,1130,Monitor,Electronics,East,2,27.6,55.2,35.63,19.57
579,2023-10-30,1038,Mouse,Accessories,North,4,1385.58,5542.32,3173.19,2369.13
580,2023-12-16,1018,Keyboard,Accessories,North,3,1104.85,3314.55,1883.4,1431.15
581,2023-01-02,1051,Tablet,Electronics,North,2,1291.95,2583.9,1846.76,737.14
582,2023-07-29,1125,Keyboard,Accessories,South,4,291.45,1165.8,750.57,415.23
583,2023-11-04,1041,Keyboard,Accessories,South,5,1074.76,5373.8,3709.96,1663.84
584,2023-06-14,1026,Keyboard,Accessories,South,3,1159.23,3477.69,1960.6,1517.09
585,2023-06-22,1159,Keyboard,Accessories,South,3,429.22,1287.66,818.96,468.7
586,2023-12-30,1115,Keyboard,Accessories,North,2,844.33,1688.66,1052.43,636.23
587,2023-02-15,1175,Keyboard,Accessories,West,2,1063.87,2127.74,1555.99,571.75
588,2023-10-31,1048,Keyboard,Accessories,East,1,449.63,449.63,272.95,176.68
589,2023-04-29,1181,Keyboard,Accessories,West,3,1430.89,4292.67,2974.97,1317.7
590,2023-09-03,1063,Keyboard,Accessories,South,3,1284.12,3852.36,2246.98,1605.38
591,2023-06-26,1107,Keyboard,Accessories,North,4,398.2,1592.8,878.04,714.76
592,2023-09-17,1085,Headphones,Accessories,North,3,1402.22,4206.66,2264.24,1942.42
593,2023-07-18,1177,Tablet,Electronics,South,1,1499.19,1499.19,857.66,641.53
594,2023-01-21,1000,Tablet,Electronics,East,4,1446.77,5787.08,3177.59,2609.49
595,2023-01-11,1075,Headphones,Accessories,South,3,1480.52,4441.56,3495.59,945.97
596,2023-08-20,1123,Monitor,Electronics,East,4,81.34,325.36,236.51,88.85
597,2023-04-02,1072,Tablet,Electronics,South,4,937.29,3749.16,2062.44,1686.72
598,2023-10-14,1016,Phone,Electronics,South,3,50.45,151.35,112.3,39.05
599,2023-02-22,1159,Monitor,Electronics,West,3,1110.81,3332.43,2483.45,848.98
600,2023-08-28,1084,Laptop,Electronics,West,2,972.68,1945.36,1481.5,463.86
601,2023-06-18,1120,Monitor,Electronics,South,5,1498.77,7493.85,5605.44,1888.41
602,2023-04-22,1130,Keyboard,Accessories,South,5,901.51,4507.55,2886.29,1621.26
603,2023-04-09,1174,Tablet,Electronics,East,5,146.42,732.1,528.55,203.55
604,2023-04-24,1054,Mouse,Accessories,West,3,1203.48,3610.44,2445.06,1165.38
605,2023-10-21,1049,Tablet,Electronics,South,3,1320.35,3961.05,2180.86,1780.19
606,2023-06-08,1096,Headphones,Accessories,West,4,89.07,356.28,197.88,158.4
607,2023-06-14,1099,Tablet,Electronics,East,1,613.22,613.22,349.87,263.35
608,2023-05-20,1146,Mouse,Accessories,North,4,277.14,1108.56,782.0,326.56
609,2023-10-17,1058,Mouse,Accessories,West,4,1206.05,4824.2,3615.76,1208.44
610,2023-04-25,1146,Laptop,Electronics,North,2,602.88,1205.76,807.1,398.66
611,2023-04-02,1190,Tablet,Electronics,East,3,720.67,2162.01,1325.63,836.38
612,2023-06-07,1078,Keyboard,Accessories,East,4,351.5,1406.0,1109.14,296.86
613,2023-11-21,1045,Headphones,Accessories,West,1,1379.58,1379.58,752.52,627.06
614,2023-08-26,1144,Tablet,Electronics,West,4,58.59,234.36,187.14,47.22
615,2023-08-07,1124,Monitor,Electronics,North,4,196.32,785.28,558.91,226.37
616,2023-08-28,1167,Mouse,Accessories,South,1,1131.94,1131.94,568.53,563.41
617,2023-07-25,1079,Keyboard,Accessories,South,1,306.0,306.0,216.19,89.81
618,2023-02-23,1020,Keyboard,Accessories,West,1,602.97,602.97,402.29,200.68
619,2023-10-10,1057,Keyboard,Accessories,West,2,1336.25,2672.5,1432.32,1240.18
620,2023-12-15,1069,Mouse,Accessories,East,2,622.45,1244.9,689.15,555.75
621,2023-10-10,1199,Tablet,Electronics,North,1,632.11,632.11,482.46,149.65
622,2023-02-10,1085,Phone,Electronics,West,2,339.25,678.5,512.64,165.86
623,2023-06-10,1147,Headphones,Accessories,North,3,1375.98,4127.94,3118.14,1009.8
624,2023-02-20,1036,Tablet,Electronics,South,5,1499.7,7498.5,5783.56,1714.94
625,2023-09-03,1008,Laptop,Electronics,West,1,1499.02,1499.02,760.27,738.75
626,2023-06-17,1032,Keyboard,Accessories,East,1,1380.41,1380.41,1091.82,288.59
627,2023-04-18,1079,Mouse,Accessories,South,5,525.29,2626.45,1632.28,994.17
628,2023-11-12,1183,Headphones,Accessories,North,5,653.14,3265.7,1789.92,1475.78
629,2023-06-21,1148,Headphones,Accessories,North,4,1152.81,4611.24,3073.03,1538.21
630,2023-06-16,1091,Monitor,Electronics,West,3,1412.04,4236.12,2586.19,1649.93
631,2023-08-30,1019,Tablet,Electronics,South,4,1290.61,5162.44,3510.77,1651.67
632,2023-08-18,1099,Headphones,Accessories,North,5,917.94,4589.7,2581.32,2008.38
633,2023-08-12,1091,Tablet,Electronics,North,4,474.62,1898.48,1131.76,766.72
